mortgage_advisor_name,consumer_1_email,consumer_2_email,consumer_1_email_validity,consumer_2_email_validity,consumer_1_name,consumer_2_name,consumer_1_phone_number,consumer_2_phone_number,consumer_1_phone_number_validity,consumer_1_dob,consumer_2_dob,property_address,mortgage_expiry_date,mortgage_start_date,mortgage_preferential_rate,mortgage_loan_amount,mortgage_property_value,mortgage_type,mortgage_payment_type,mortgage_lender,mortgage_loan_purpose,mortgage_scheme,mortgage_advisor_email,consumer_1_ID,consumer_2_ID
Sebastien Christopher,office_egg_awful@example.com,idea_point_future@example.com,Valid,Valid,Leo Robert,Umut Fredd,7896115718.0,7855746137.0,Valid,1924-07-26,21/05/1999,"139 Already Street, Lastham, Concernland PR25 3NY",2021-07-23,2022-10-31,1.56,125436.0,324995.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Leo Robert_1924-07-26,Umut Fredd_21/05/1999
Sebastien Christopher,meet_correct_dress@example.com,No second consumer,Valid,No email,Laura Hannah,No second consumer,7774332428.0,No second consumer,Valid,1967-05-30,No second consumer,"228 Compute Less Street, Heartton, Lowsex WF1 2UR",2022-06-01,2022-10-31,2.73,191625.0,314950.0,owner-occupied,repayment,NatWest,purchase,fixed,identify_west_fortune@example.com,Laura Hannah_1967-05-30,No second consumer
Sebastien Christopher,early_ask_forget@example.com,No second consumer,Valid,No email,Claire Megan,No second consumer,7526446151.0,No second consumer,Valid,1949-07-06,No second consumer,"4 Public Future Drive, Ratemouth, Doublesex WV10 6GB",2017-10-09,2026-11-30,1.59,250994.0,300000.0,owner-occupied,repayment,Barclays Bank,remortgage,fixed,identify_west_fortune@example.com,Claire Megan_1949-07-06,No second consumer
Sebastien Christopher,guy_around_east@example.com,just_centre_favour@example.com,Valid,Valid,Sophie Anna,Dean Adolphe,7915821949.0,7564265127.0,Valid,1921-05-13,29/08/1988,"9 Comment Road, Provideford, Actualland B43 7DQ",2021-08-01,2025-02-02,2.29,115343.0,220100.0,owner-occupied,repayment,Leeds BS,purchase,fixed,identify_west_fortune@example.com,Sophie Anna_1921-05-13,Dean Adolphe_29/08/1988
Sebastien Christopher,be_clock_single@example.com,hundred_enough_office@example.com,Valid,Valid,Natalie Thomas,Christopher Benjamin,7922314592.0,7569951298.0,Valid,1955-10-26,15/07/1964,"20 Photograph Road, Rolecester, Wouldsex WA12 8TF",2018-07-02,2024-07-01,2.33,104495.0,375093.0,owner-occupied,repayment,Santander UK Plc,purchase,fixed,identify_west_fortune@example.com,Natalie Thomas_1955-10-26,Christopher Benjamin_15/07/1964
Sebastien Christopher,want_lad_forward@example.com,in_agent_weigh@example.com,Valid,Valid,Louise Melissa,Kaylie David,7944497963.0,7538597947.0,Valid,1999-02-24,26/01/1968,"167 Doctor Refer Avenue, Getcester, Behindshire WF8 1BU",2019-12-19,2026-03-31,2.47,130995.0,233077.0,owner-occupied,repayment,Halifax,product-transfer,fixed,identify_west_fortune@example.com,Louise Melissa_1999-02-24,Kaylie David_26/01/1968
Sebastien Christopher,dry_learn_affect@example.com,across_wife_should@example.com,Valid,Valid,Harry Martin,Sarah Kiranjit,7865787217.0,7899387628.0,Valid,1987-04-11,11/10/1924,"62 Holiday Road, Orderton, Agoland CH5 3BU",2019-12-20,2025-09-30,2.52,158164.0,329950.0,owner-occupied,repayment,NatWest,further-advance,fixed,identify_west_fortune@example.com,Harry Martin_1987-04-11,Sarah Kiranjit_11/10/1924
Sebastien Christopher,trust_woman_authority@example.com,milk_hall_either@example.com,Valid,Valid,Daniel Janine,Joanne Dafydd,7783621116.0,7943963162.0,Valid,1936-12-24,06/09/1983,"55 University Street, Eastham, Whetherland M28 3YA",2022-07-01,2022-12-31,2.29,205000.0,220000.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Daniel Janine_1936-12-24,Joanne Dafydd_06/09/1983
Sebastien Christopher,want_upon_fall@example.com,pack_man_organize@example.com,Valid,Valid,Samuel Sarah,Richard Ashleigh,7883266454.0,7972184144.0,Valid,1972-04-19,05/07/1957,"5 Surprise Close, Anyworth, Yesterdayshire CW8 2FH",2018-06-29,2025-12-31,2.69,147240.0,230000.0,owner-occupied,repayment,Halifax,product-transfer,fixed,identify_west_fortune@example.com,Samuel Sarah_1972-04-19,Richard Ashleigh_05/07/1957
Sebastien Christopher,stuff_difference_europe@example.com,sleep_large_power@example.com,Valid,Valid,Kellea Thomas,Stella Jonathan,7848349345.0,7998268922.0,Valid,1951-01-09,30/03/1951,"7 Reckon Six Drive, Gardenford, Engineshire CH49 0WD",2018-05-10,2023-06-01,1.94,121500.0,260000.0,owner-occupied,repayment,HSBC,purchase,fixed,identify_west_fortune@example.com,Kellea Thomas_1951-01-09,Stella Jonathan_30/03/1951
Sebastien Christopher,whole_resource_send@example.com,add_one_why@example.com,Valid,Valid,Puliang Christopher,Puliang Christopher,7814415174.0,7882543948.0,Valid,1921-09-28,28/09/1921,"7 Arrange Non Road, Pagemouth, Poundsex M33 2FA",2021-09-01,2023-06-30,2.16,132249.0,250000.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Puliang Christopher_1921-09-28,Puliang Christopher_28/09/1921
Sebastien Christopher,enter_one_sound@example.com,design_step_power@example.com,Valid,Valid,Cassie Hayley,James Olga,7889156589.0,7718539231.0,Valid,1960-11-17,12/01/1920,"11 State Here Avenue, Similarham, Touchshire PR25 3YB",2021-06-28,2027-06-30,2.44,252995.0,330000.0,owner-occupied,repayment,Virgin Money,product-transfer,fixed,identify_west_fortune@example.com,Cassie Hayley_1960-11-17,James Olga_12/01/1920
Sebastien Christopher,jump_letter_active@example.com,new_before_base@example.com,Valid,Valid,Terence Gareth,Craig Aikaterini,7511618553.0,7922579456.0,Valid,1942-08-05,06/02/1971,"141 While Drive, Bookstead, Difficultland L14 7AD",2022-04-01,2023-04-30,2.19,109356.0,180387.0,owner-occupied,repayment,Halifax,remortgage,fixed,identify_west_fortune@example.com,Terence Gareth_1942-08-05,Craig Aikaterini_06/02/1971
Sebastien Christopher,cake_ever_example@example.com,health_fight_laugh@example.com,Valid,Valid,Ian Donna,Gemma Christopher,7821187542.0,7781119297.0,Valid,1949-04-13,18/07/1921,"9 Until Road, Referby, Comeshire WA4 6HH",2021-07-09,2027-07-31,1.85,94500.0,209950.0,owner-occupied,repayment,Precise Mortgages,purchase,fixed,identify_west_fortune@example.com,Ian Donna_1949-04-13,Gemma Christopher_18/07/1921
Sebastien Christopher,post_sunday_service@example.com,possible_wonder_have@example.com,Valid,Valid,Harry Dharmishtha,Julie Rebecca,7886897148.0,7573884474.0,Valid,1999-08-05,25/09/1955,"4 Example File Drive, Kindbury, Airsex PR7 7HT",2018-07-30,2023-12-31,2.14,100370.0,255051.0,owner-occupied,repayment,Leeds BS,further-advance,fixed,identify_west_fortune@example.com,Harry Dharmishtha_1999-08-05,Julie Rebecca_25/09/1955
Sebastien Christopher,choice_just_visit@example.com,watch_feed_work@example.com,Valid,Valid,Jaroslaw Geetha,Sharath Mariagrazia,7562441992.0,7757489446.0,Valid,1945-05-15,02/02/1986,"52 May Road, Variousmouth, Sunland L14 7AU",2018-10-02,2023-10-31,2.08,154310.0,250000.0,owner-occupied,repayment,Nationwide BS,product-transfer,fixed,identify_west_fortune@example.com,Jaroslaw Geetha_1945-05-15,Sharath Mariagrazia_02/02/1986
Sebastien Christopher,why_buy_who@example.com,No second consumer,Valid,No email,Shayeema Christi-Lois,No second consumer,7567286752.0,No second consumer,Valid,1948-10-27,No second consumer,"257 Ball Yes Drive, Hereham, Fundshire L34 5AB",2017-10-02,2025-09-30,2.07,118995.0,339995.0,owner-occupied,repayment,Accord,purchase,fixed,identify_west_fortune@example.com,Shayeema Christi-Lois_1948-10-27,No second consumer
Sebastien Christopher,even_another_early@example.com,each_hospital_sunday@example.com,Valid,Valid,Nicole Shelley,Tinashe Andrew,7523847293.0,7738233656.0,Valid,1961-04-10,05/09/1932,"95 Drink Function Street, Nowham, Anotherland M28 3UP",2022-07-01,2022-12-31,1.37,182535.0,236489.0,owner-occupied,repayment,Barclays Bank,purchase,fixed,identify_west_fortune@example.com,Nicole Shelley_1961-04-10,Tinashe Andrew_05/09/1932
Sebastien Christopher,ground_design_heart@example.com,chairman_there_christmas@example.com,Valid,Valid,Nigel Rory,Emma Louise,7574166344.0,7717539438.0,Valid,1932-10-23,20/11/1924,"26 Hundred Avenue, Minuteby, Brotherland S36 9AF",2021-09-24,2023-12-02,1.89,204078.0,233978.0,buy-to-let,repayment,Nationwide BS,purchase,fixed,identify_west_fortune@example.com,Nigel Rory_1932-10-23,Emma Louise_20/11/1924
Sebastien Christopher,choice_just_visit@example.com,watch_feed_work@example.com,Valid,Valid,Jaroslaw Geetha,Sharath Mariagrazia,7562441992.0,7757489446.0,Valid,1945-05-15,02/02/1986,"151 Twelve Into Road, Hourcester, Staffshire L5 0TU",2022-05-03,2023-12-31,2.11,82995.0,310000.0,owner-occupied,interest-only,Halifax,purchase,fixed,identify_west_fortune@example.com,Jaroslaw Geetha_1945-05-15,Sharath Mariagrazia_02/02/1986
Sebastien Christopher,train_really_direct@example.com,yesterday_view_front@example.com,Valid,Risky,Bikram Sam,Thomas Lydia,7532417915.0,7826385915.0,Valid,1974-07-30,16/08/1965,"8 Whether Kitchen Street, Pairton, Ableland OL10 3FT",2017-07-17,2027-05-31,1.58,146995.0,565000.0,owner-occupied,repayment,Nationwide BS,purchase,fixed,identify_west_fortune@example.com,Bikram Sam_1974-07-30,Thomas Lydia_16/08/1965
Sebastien Christopher,mind_strike_line@example.com,without_music_business@example.com,Valid,Risky,Shaloni James,Maria Sarah,7938528152.0,7969495152.0,Valid,1941-03-09,07/12/1929,"42 Germany Need Avenue, Ridworth, Artsex BD20 6FG",2021-09-24,2023-07-01,2.04,223694.0,274950.0,owner-occupied,repayment,Halifax,product-transfer,fixed,identify_west_fortune@example.com,Shaloni James_1941-03-09,Maria Sarah_07/12/1929
Sebastien Christopher,shoe_own_it@example.com,father_lead_second@example.com,Valid,Valid,Jodie Elizabeth,Adam Matthew,7736491343.0,7979944984.0,Valid,1958-04-20,28/07/1956,"39 Express Arm Road, Especialbury, Chooseshire PR4 0EJ",2021-06-25,2023-12-02,1.87,177445.0,359995.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Jodie Elizabeth_1958-04-20,Adam Matthew_28/07/1956
Sebastien Christopher,receive_about_blood@example.com,site_few_fortune@example.com,Valid,Valid,Jack Ly,Adam Michael,7577296365.0,7719848217.0,Valid,1975-03-15,09/09/1991,"234 Body Street, Tenford, Sizeshire LS27 8EZ",2021-04-12,2022-08-01,3.87,285869.0,401854.0,owner-occupied,repayment,Halifax,product-transfer,fixed,identify_west_fortune@example.com,Jack Ly_1975-03-15,Adam Michael_09/09/1991
Sebastien Christopher,walk_lady_cent@example.com,jump_sick_deal@example.com,Valid,Valid,Helen Adam,David Jessica,7959552261.0,7732595116.0,Valid,1966-10-14,19/07/1958,"29 Allow Look Close, Effectham, Supposeland CW6 0RX",2022-02-24,2023-08-31,2.1,162540.0,200473.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Helen Adam_1966-10-14,David Jessica_19/07/1958
Sebastien Christopher,day_recent_tell@example.com,No second consumer,Valid,No email,John Joe,No second consumer,7889197972.0,No second consumer,Valid,1994-12-06,No second consumer,"122 Up Close, Usualton, Educatesex WF9 3DX",2019-03-01,2023-07-31,1.99,170250.0,200000.0,owner-occupied,repayment,Barclays Bank,purchase,fixed,identify_west_fortune@example.com,John Joe_1994-12-06,No second consumer
Sebastien Christopher,obvious_social_colleague@example.com,next_sign_certain@example.com,Risky,Risky,Laurie Laura,Clare Zoe,7765994179.0,7885748726.0,Valid,1952-09-11,23/11/1959,"148 Finish Street, Achieveby, Itemshire WS12 4FN",2021-09-01,2027-03-31,1.58,141075.0,199452.0,owner-occupied,repayment,Nationwide BS,product-transfer,fixed,identify_west_fortune@example.com,Laurie Laura_1952-09-11,Clare Zoe_23/11/1959
Sebastien Christopher,current_brilliant_lord@example.com,excuse_court_he@example.com,Valid,Valid,Tracey Samuel,Fidele Lisa,7518219522.0,7936196423.0,Valid,1992-11-11,03/04/1956,"8 Milk Road, Sickbury, Thereland B29 6UG",2019-04-04,2025-12-31,2.29,101894.0,201769.0,owner-occupied,repayment,HSBC,product-transfer,fixed,identify_west_fortune@example.com,Tracey Samuel_1992-11-11,Fidele Lisa_03/04/1956
Sebastien Christopher,toward_indeed_step@example.com,extra_apparent_bit@example.com,Valid,Valid,Humayra Neil,Daniel James,7987632385.0,7566227676.0,Valid,1957-06-11,13/11/1922,"3 Waste Street, Sitby, Thisshire M23 9EE",2019-07-01,2025-06-30,2.6,100500.0,249995.0,owner-occupied,repayment,Barclays Bank,remortgage,tracker,identify_west_fortune@example.com,Humayra Neil_1957-06-11,Daniel James_13/11/1922
Sebastien Christopher,thirteen_identify_serious@example.com,thank_clothe_help@example.com,Valid,Valid,Lucinda Kathryn,Anna Rebecca,7833625469.0,7585873139.0,Valid,1989-10-21,21/11/1984,"6 Maybe Drive, Freeton, Treesex WA4 1GD",2019-02-22,2026-04-30,2.99,234089.0,422995.0,owner-occupied,repayment,Barclays Bank,purchase,fixed,identify_west_fortune@example.com,Lucinda Kathryn_1989-10-21,Anna Rebecca_21/11/1984
Sebastien Christopher,business_fish_commit@example.com,No second consumer,Valid,No email,Thomas Gitte,No second consumer,7814347299.0,No second consumer,Valid,1986-01-04,No second consumer,"100 Roll Drive, Drystead, Bagsex CW7 4EX",2019-10-01,2025-06-30,2.13,105655.0,362495.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Thomas Gitte_1986-01-04,No second consumer
Sebastien Christopher,fish_ought_both@example.com,understand_complete_link@example.com,Valid,Valid,Tracey Prasanthi,Jade Leah,7848112565.0,7816156718.0,Valid,1975-01-19,11/05/1966,"87 Expect Language Street, Policystead, Fitshire WA10 5AA",2021-01-04,2025-10-31,2.19,108364.0,164995.0,owner-occupied,repayment,HSBC,remortgage,fixed,identify_west_fortune@example.com,Tracey Prasanthi_1975-01-19,Jade Leah_11/05/1966
Sebastien Christopher,separate_husband_now@example.com,sure_force_you@example.com,Valid,Valid,Michael Lisa,Joseph Daniel,7557152218.0,7823819296.0,Valid,1983-11-16,27/11/1992,"27 South Street, Typeworth, Theland PR9 8RU",2021-03-26,2024-04-30,2.09,168249.0,252814.6,owner-occupied,repayment,Clydesdale Bank,purchase,fixed,identify_west_fortune@example.com,Michael Lisa_1983-11-16,Joseph Daniel_27/11/1992
Sebastien Christopher,learn_board_tuesday@example.com,design_reason_terrible@example.com,Valid,Valid,James Samanta,James Samanta,7856249986.0,7964935371.0,Valid,1978-09-26,26/09/1978,"66 University Strike Drive, Grandby, Orland WF5 0BG",2021-08-12,2022-09-30,2.09,173056.0,223389.0,owner-occupied,repayment,Barclays Bank,product-transfer,fixed,identify_west_fortune@example.com,James Samanta_1978-09-26,James Samanta_26/09/1978
Sebastien Christopher,art_group_same@example.com,leg_test_slight@example.com,Valid,Valid,Cody David,Ying Lidia,7829246932.0,7962477959.0,Valid,1922-01-17,02/06/1985,"55 Base West Close, Unionton, Aroundland TF3 5JB",2019-11-01,2023-07-31,3.22,150945.0,186879.0,owner-occupied,repayment,Nationwide BS,purchase,fixed,identify_west_fortune@example.com,Cody David_1922-01-17,Ying Lidia_02/06/1985
Sebastien Christopher,slight_mile_research@example.com,list_job_doubt@example.com,Valid,Valid,Sarah Paul,Ezhilarasu Peter,7931758649.0,7933413177.0,Valid,1979-09-28,12/12/1922,"86 Process Pension Road, Thereforeby, Communitysex CV31 2BF",2022-02-04,2023-12-31,1.98,109239.0,207995.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Sarah Paul_1979-09-28,Ezhilarasu Peter_12/12/1922
Sebastien Christopher,sure_try_fast@example.com,be_drive_detail@example.com,Valid,Valid,Vanessa Stuart,Daniel Sarah,7779279124.0,7822568327.0,Valid,1990-09-11,20/01/1981,"7 Blood From Drive, Churchby, Programmesex M26 2AF",2021-11-12,2026-04-30,2.31,154790.0,324995.0,owner-occupied,repayment,NatWest,remortgage,fixed,identify_west_fortune@example.com,Vanessa Stuart_1990-09-11,Daniel Sarah_20/01/1981
Sebastien Christopher,express_control_realise@example.com,always_evening_hot@example.com,Valid,Valid,Davinia Isabel,Robert Daniel,7531653578.0,7958149417.0,Valid,1932-05-14,16/11/1945,"7 Ever Lad Avenue, Createham, Tuesdayland CV31 2FD",2019-11-26,2024-03-31,1.93,163205.0,255987.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Davinia Isabel_1932-05-14,Robert Daniel_16/11/1945
Sebastien Christopher,section_record_stop@example.com,industry_write_city@example.com,Valid,Risky,Emma Jack,Hanuszka Rachel,7974578623.0,7584215193.0,Valid,1996-12-06,08/02/1922,"1 Position Talk Street, Worrycester, Improvesex WA5 3WF",2022-03-07,2027-05-31,2.6,125625.0,233569.0,owner-occupied,repayment,Halifax,remortgage,fixed,identify_west_fortune@example.com,Emma Jack_1996-12-06,Hanuszka Rachel_08/02/1922
Sebastien Christopher,position_welcome_evening@example.com,No second consumer,Valid,No email,Emma Michael,No second consumer,7738772911.0,No second consumer,Valid,1987-03-08,No second consumer,"295 Mind Drive, Rightford, Electricland M40 5ER",2019-06-07,2023-12-31,1.99,86246.0,440000.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Emma Michael_1987-03-08,No second consumer
Sebastien Christopher,goodbye_available_stuff@example.com,No second consumer,Valid,No email,Balvinder Daniel,No second consumer,7516524462.0,No second consumer,Valid,1946-10-15,No second consumer,"4 Through Mile Road, Thursdayton, Yesterdaysex LS27 8EN",2018-05-25,2025-06-30,2.84,145236.0,200000.0,owner-occupied,repayment,Halifax,remortgage,fixed,identify_west_fortune@example.com,Balvinder Daniel_1946-10-15,No second consumer
Sebastien Christopher,insure_answer_bother@example.com,notice_improve_community@example.com,Valid,Valid,Danica Amy,Christopher Catherine,7899926474.0,7975121625.0,Valid,1982-08-11,17/07/1978,"72 Clear Employ Drive, Expectworth, Qualityshire WA9 4EQ",2019-10-23,2025-03-02,2.13,209240.0,225637.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Danica Amy_1982-08-11,Christopher Catherine_17/07/1978
Sebastien Christopher,church_again_level@example.com,large_letter_serve@example.com,Risky,Valid,Hannah Susan,Robert Mark,7865825686.0,7712675241.0,Valid,1981-06-17,01/09/1966,"285 Else Drive, Tendford, Finalland WA4 6HH",2018-06-29,2025-03-02,1.52,206999.0,265000.0,owner-occupied,repayment,Halifax,purchase,fixed,identify_west_fortune@example.com,Hannah Susan_1981-06-17,Robert Mark_01/09/1966
Sebastien Christopher,brilliant_sign_rail@example.com,stop_through_drop@example.com,Invalid,Valid,Akinjide Linda,Kerry Kar,7922449924.0,7717963423.0,Valid,1945-02-18,08/05/1948,"203 Free Avenue, Washton, Fridayshire PR5 5BW",2021-09-30,2022-07-31,1.52,111300.0,230000.0,owner-occupied,repayment,HSBC,purchase,fixed,identify_west_fortune@example.com,Akinjide Linda_1945-02-18,Kerry Kar_08/05/1948
Sebastien Christopher,during_thank_although@example.com,No second consumer,Valid,No email,Khawar Grace,No second consumer,7829194673.0,No second consumer,Valid,1971-12-06,No second consumer,"36 Along Close, Laughcester, Wednesdaysex PR5 5BW",2021-10-01,2025-07-31,1.79,140079.0,212987.0,owner-occupied,repayment,NatWest,product-transfer,fixed,identify_west_fortune@example.com,Khawar Grace_1971-12-06,No second consumer
Sebastien Christopher,converse_absolute_load@example.com,No second consumer,Valid,No email,Alison Parminder,No second consumer,7725497173.0,No second consumer,Valid,1959-09-13,No second consumer,"2 Small Lay Avenue, Nonebury, Interestsex S25 4DN",2022-04-01,2023-06-01,2.64,122800.0,132000.0,owner-occupied,repayment,West Bromwich Building Society,purchase,fixed,identify_west_fortune@example.com,Alison Parminder_1959-09-13,No second consumer
